world,room,spawnpoint,sp_id,sp_id_index,name,obj_id,PosX,PosY,PosZ,RotX,RotY,RotZ,SpawnType,SpawnArgument,Serial,Arg1,Arg2,RC,SpawnDelay,Cmd,SpawnRange,Level,Medal
100 Acre Wood,The Honey Hunt,m_43,1113,543,(PO) Prize (L),2056,-404.42,1542.08,-2774.93,0,1.57,-0.24,0,0,13468,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,544,(PO) Prize (L),2056,-112.84,1612.63,-2800.03,0,1.57,-0.24,0,0,13469,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,545,(PO) Prize (L),2056,-15.63,1636.15,-2775.07,0,1.57,-0.24,0,0,13470,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,546,(PO) Prize (L),2056,-501.6,1518.57,-2749.9,0,1.57,-0.24,0,0,13471,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,547,(PO) Prize (L),2056,81.57,1659.66,-2750.1,0,1.57,-0.24,0,0,13472,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,548,(PO) Prize (M),2055,-307.2,1565.6,-2724.97,0,1.57,-0.24,0,0,13473,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,549,(PO) Prize (M),2055,-404.39,1542.09,-2699.93,0,1.57,-0.24,0,0,13474,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,550,(PO) Prize (M),2055,-695.96,1471.55,-2649.83,0,1.57,-0.24,0,0,13475,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,551,(PO) Prize (M),2055,-112.81,1612.63,-2725.03,0,1.57,-0.24,0,0,13476,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,552,(PO) Prize (M),2055,-15.61,1636.15,-2700.07,0,1.57,-0.24,0,0,13477,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,553,(PO) Prize (M),2055,81.6,1659.67,-2675.1,0,1.57,-0.24,0,0,13478,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,554,(PO) Prize (M),2055,281.87,1682.4,-2650.17,0,1.57,-0.24,0,0,13479,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,555,(PO) Prize (M),2055,-398.56,1517.78,-2849.93,0,1.57,-0.24,0,0,13480,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,556,(PO) Prize (M),2055,-495.75,1494.27,-2824.9,0,1.57,-0.24,0,0,13481,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,557,(PO) Prize (M),2055,-204.14,1564.82,-2750,0,1.57,-0.24,0,0,13482,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,558,(PO) Prize (M),2055,184.68,1658.89,-2650.14,0,1.57,-0.24,0,0,13483,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,559,(PO) Prize (M),2055,-495.7,1494.28,-2674.9,0,1.57,-0.24,0,0,13484,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,560,(PO) Prize (M),2055,-592.89,1470.76,-2649.86,0,1.57,-0.24,0,0,13485,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,561,(PO) Prize (M),2055,-598.79,1495.06,-2724.86,0,1.57,-0.24,0,0,13486,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,562,(PO) Prize (M),2055,-307.25,1565.59,-2874.97,0,1.57,-0.24,0,0,13487,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,563,(PO) Prize (M),2055,-210.07,1589.1,-2900,0,1.57,-0.24,0,0,13488,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,564,(PO) Prize (M),2055,-15.66,1636.14,-2850.07,0,1.57,-0.24,0,0,13489,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,565,(PO) Prize (M),2055,-112.86,1612.62,-2875.03,0,1.57,-0.24,0,0,13490,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,566,(PO) Prize (M),2055,81.55,1659.66,-2825.1,0,1.57,-0.24,0,0,13491,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,567,(PO) Prize (M),2055,178.77,1683.18,-2725.14,0,1.57,-0.24,0,0,13492,40,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,568,(PO) Prize (S),2054,1042.7,1800.41,-2525.03,0,1.57,-0.16,0,0,13493,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,569,(PO) Prize (S),2054,943.99,1784.47,-2500,0,1.57,-0.16,0,0,13494,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,570,(PO) Prize (S),2054,845.26,1768.53,-2524.97,0,1.57,-0.16,0,0,13495,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,571,(PO) Prize (S),2054,1042.78,1800.43,-2275.03,0,1.57,-0.16,0,0,13496,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,572,(PO) Prize (S),2054,549.07,1720.69,-2599.86,0,1.57,-0.16,0,0,13497,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,573,(PO) Prize (S),2054,746.61,1752.59,-2299.93,0,1.57,-0.16,0,0,13498,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,574,(PO) Prize (S),2054,845.34,1768.54,-2274.97,0,1.57,-0.16,0,0,13499,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,575,(PO) Prize (S),2054,1141.5,1816.37,-2300.07,0,1.57,-0.16,0,0,13500,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,576,(PO) Prize (S),2054,944.07,1784.48,-2250,0,1.57,-0.16,0,0,13501,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,577,(PO) Prize (S),2054,1338.83,1848.24,-2600.14,0,1.57,-0.16,0,0,13502,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,578,(PO) Prize (S),2054,1240.21,1832.31,-2325.1,0,1.57,-0.16,0,0,13503,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,579,(PO) Prize (S),2054,1141.41,1816.35,-2550.07,0,1.57,-0.16,0,0,13504,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,580,(PO) Prize (S),2054,450.35,1704.74,-2599.83,0,1.57,-0.16,0,0,13505,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,581,(PO) Prize (S),2054,450.38,1704.75,-2499.83,0,1.57,-0.16,0,0,13506,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,582,(PO) Prize (S),2054,376.32,1692.79,-2574.8,0,1.57,-0.16,0,0,13507,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,583,(PO) Prize (S),2054,1338.9,1848.25,-2425.14,0,1.57,-0.16,0,0,13508,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,584,(PO) Prize (S),2054,1437.59,1864.19,-2500.17,0,1.57,-0.16,0,0,13509,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,585,(PO) Prize (S),2054,549.13,1720.7,-2424.86,0,1.57,-0.16,0,0,13510,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,586,(PO) Prize (S),2054,746.53,1752.58,-2549.93,0,1.57,-0.16,0,0,13511,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,587,(PO) Prize (S),2054,647.8,1736.63,-2574.9,0,1.57,-0.16,0,0,13512,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,588,(PO) Prize (S),2054,647.88,1736.65,-2324.9,0,1.57,-0.16,0,0,13513,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,589,(PO) Prize (S),2054,1511.6,1876.14,-2575.2,0,1.57,-0.16,0,0,13514,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,590,(PO) Prize (S),2054,1240.12,1832.3,-2575.1,0,1.57,-0.16,0,0,13515,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,591,(PO) Prize (S),2054,1437.56,1864.18,-2600.17,0,1.57,-0.16,0,0,13516,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,592,(PO) Prize (L),2056,940.04,1809.16,-2375,0,1.57,-0.16,0,0,13517,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,593,(PO) Prize (L),2056,841.31,1793.21,-2399.97,0,1.57,-0.16,0,0,13518,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,594,(PO) Prize (L),2056,742.58,1777.27,-2424.93,0,1.57,-0.16,0,0,13519,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,595,(PO) Prize (L),2056,1038.76,1825.1,-2400.03,0,1.57,-0.16,0,0,13520,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,596,(PO) Prize (L),2056,1137.47,1841.04,-2425.07,0,1.57,-0.16,0,0,13521,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,597,(PO) Prize (L),2056,643.85,1761.32,-2449.9,0,1.57,-0.16,0,0,13522,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,598,(PO) Prize (L),2056,1236.18,1856.98,-2450.1,0,1.57,-0.16,0,0,13523,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,599,(PO) Prize (M),2055,841.29,1793.21,-2474.97,0,1.57,-0.16,0,0,13524,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,600,(PO) Prize (M),2055,742.56,1777.26,-2499.93,0,1.57,-0.16,0,0,13525,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,601,(PO) Prize (M),2055,446.38,1729.43,-2549.83,0,1.57,-0.16,0,0,13526,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,602,(PO) Prize (M),2055,1038.73,1825.09,-2475.03,0,1.57,-0.16,0,0,13527,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,603,(PO) Prize (M),2055,1137.44,1841.04,-2500.07,0,1.57,-0.16,0,0,13528,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,604,(PO) Prize (M),2055,1236.15,1856.98,-2525.1,0,1.57,-0.16,0,0,13529,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,605,(PO) Prize (M),2055,1437.57,1864.19,-2550.17,0,1.57,-0.16,0,0,13530,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,606,(PO) Prize (M),2055,746.6,1752.59,-2349.93,0,1.57,-0.16,0,0,13531,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,607,(PO) Prize (M),2055,647.87,1736.65,-2374.9,0,1.57,-0.16,0,0,13532,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,608,(PO) Prize (M),2055,944.0,1784.47,-2450,0,1.57,-0.16,0,0,13533,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,609,(PO) Prize (M),2055,1338.85,1848.24,-2550.14,0,1.57,-0.16,0,0,13534,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,610,(PO) Prize (M),2055,647.82,1736.64,-2524.9,0,1.57,-0.16,0,0,13535,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,611,(PO) Prize (M),2055,549.09,1720.69,-2549.86,0,1.57,-0.16,0,0,13536,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,612,(PO) Prize (M),2055,545.13,1745.38,-2474.86,0,1.57,-0.16,0,0,13537,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,613,(PO) Prize (M),2055,841.34,1793.22,-2324.97,0,1.57,-0.16,0,0,13538,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,614,(PO) Prize (M),2055,940.07,1809.16,-2300,0,1.57,-0.16,0,0,13539,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,615,(PO) Prize (M),2055,1137.49,1841.05,-2350.07,0,1.57,-0.16,0,0,13540,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,616,(PO) Prize (M),2055,1038.78,1825.1,-2325.03,0,1.57,-0.16,0,0,13541,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,617,(PO) Prize (M),2055,1236.2,1856.99,-2375.1,0,1.57,-0.16,0,0,13542,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,618,(PO) Prize (M),2055,1334.89,1872.93,-2475.14,0,1.57,-0.16,0,0,13543,41,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,619,(PO) Prize (S),2054,-1412.5,1320.28,-2425,0,1.57,0,0,0,13544,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,620,(PO) Prize (S),2054,-1412.5,1320.28,-2400,0,1.57,0,0,0,13545,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,621,(PO) Prize (S),2054,-1412.5,1320.28,-2375,0,1.57,0,0,0,13546,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,622,(PO) Prize (S),2054,-1412.5,1295.28,-2450,0,1.57,0,0,0,13547,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,623,(PO) Prize (S),2054,-1412.5,1295.28,-2425,0,1.57,0,0,0,13548,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,624,(PO) Prize (S),2054,-1412.5,1295.28,-2400,0,1.57,0,0,0,13549,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,625,(PO) Prize (S),2054,-1412.5,1270.28,-2450,0,1.57,0,0,0,13550,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,626,(PO) Prize (S),2054,-1412.5,1270.28,-2425,0,1.57,0,0,0,13551,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,627,(PO) Prize (S),2054,-1412.5,1270.28,-2400,0,1.57,0,0,0,13552,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,628,(PO) Prize (S),2054,-1412.5,1245.28,-2425,0,1.57,0,0,0,13553,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,629,(PO) Prize (S),2054,-1412.5,1245.28,-2400,0,1.57,0,0,0,13554,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,630,(PO) Prize (S),2054,-1412.5,1245.28,-2375,0,1.57,0,0,0,13555,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,631,(PO) Prize (S),2054,-1412.5,1170.28,-2437.5,0,1.57,0,0,0,13556,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,632,(PO) Prize (S),2054,-1412.5,1170.28,-2412.5,0,1.57,0,0,0,13557,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,633,(PO) Prize (S),2054,-1412.5,1170.28,-2387.5,0,1.57,0,0,0,13558,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,634,(PO) Prize (S),2054,-1412.5,1270.28,-2375,0,1.57,0,0,0,13559,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,635,(PO) Prize (S),2054,-1412.5,1295.28,-2375,0,1.57,0,0,0,13560,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,636,(PO) Prize (S),2054,-1412.5,1295.28,-2350,0,1.57,0,0,0,13561,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,637,(PO) Prize (S),2054,-1412.5,1270.28,-2350,0,1.57,0,0,0,13562,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,638,(PO) Prize (S),2054,-1412.5,1170.28,-2362.5,0,1.57,0,0,0,13563,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,639,(PO) Prize (S),2054,-1412.5,1320.28,-2450,0,1.57,0,0,0,13564,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,640,(PO) Prize (S),2054,-1412.5,1320.28,-2350,0,1.57,0,0,0,13565,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,641,(PO) Prize (S),2054,-1412.5,1295.28,-2475,0,1.57,0,0,0,13566,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,642,(PO) Prize (S),2054,-1412.5,1295.28,-2325,0,1.57,0,0,0,13567,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,643,(PO) Prize (S),2054,-1412.5,1270.28,-2475,0,1.57,0,0,0,13568,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,644,(PO) Prize (S),2054,-1412.5,1270.28,-2325,0,1.57,0,0,0,13569,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,645,(PO) Prize (S),2054,-1412.5,1245.28,-2450,0,1.57,0,0,0,13570,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,646,(PO) Prize (S),2054,-1412.5,1245.28,-2350,0,1.57,0,0,0,13571,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,647,(PO) Prize (S),2054,-1412.5,1245.28,-2475,0,1.57,0,0,0,13572,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,648,(PO) Prize (S),2054,-1412.5,1220.28,-2450,0,1.57,0,0,0,13573,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,649,(PO) Prize (S),2054,-1412.5,1220.28,-2425,0,1.57,0,0,0,13574,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,650,(PO) Prize (S),2054,-1412.5,1220.28,-2400,0,1.57,0,0,0,13575,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,651,(PO) Prize (S),2054,-1412.5,1220.28,-2375,0,1.57,0,0,0,13576,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,652,(PO) Prize (S),2054,-1412.5,1220.28,-2350,0,1.57,0,0,0,13577,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,653,(PO) Prize (S),2054,-1412.5,1245.28,-2325,0,1.57,0,0,0,13578,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,654,(PO) Prize (S),2054,-1412.5,1170.28,-2462.5,0,1.57,0,0,0,13579,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,655,(PO) Prize (S),2054,-1412.5,1170.28,-2337.5,0,1.57,0,0,0,13580,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,656,(PO) Prize (S),2054,-1412.5,1195.28,-2437.5,0,1.57,0,0,0,13581,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,657,(PO) Prize (S),2054,-1412.5,1195.28,-2412.5,0,1.57,0,0,0,13582,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,658,(PO) Prize (S),2054,-1412.5,1195.28,-2387.5,0,1.57,0,0,0,13583,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,659,(PO) Prize (S),2054,-1412.5,1195.28,-2362.5,0,1.57,0,0,0,13584,42,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,660,(PO) Prize (S),2054,-1262.5,1350.75,-2475,0,1.57,0,0,0,13585,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,661,(PO) Prize (S),2054,-1262.5,1350.75,-2450,0,1.57,0,0,0,13586,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,662,(PO) Prize (S),2054,-1262.5,1350.75,-2425,0,1.57,0,0,0,13587,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,663,(PO) Prize (S),2054,-1262.5,1325.75,-2500,0,1.57,0,0,0,13588,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,664,(PO) Prize (S),2054,-1262.5,1325.75,-2475,0,1.57,0,0,0,13589,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,665,(PO) Prize (S),2054,-1262.5,1325.75,-2450,0,1.57,0,0,0,13590,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,666,(PO) Prize (S),2054,-1262.5,1300.75,-2500,0,1.57,0,0,0,13591,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,667,(PO) Prize (S),2054,-1262.5,1300.75,-2475,0,1.57,0,0,0,13592,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,668,(PO) Prize (S),2054,-1262.5,1300.75,-2450,0,1.57,0,0,0,13593,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,669,(PO) Prize (S),2054,-1262.5,1275.75,-2475,0,1.57,0,0,0,13594,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,670,(PO) Prize (S),2054,-1262.5,1275.75,-2450,0,1.57,0,0,0,13595,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,671,(PO) Prize (S),2054,-1262.5,1275.75,-2425,0,1.57,0,0,0,13596,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,672,(PO) Prize (S),2054,-1262.5,1200.75,-2487.5,0,1.57,0,0,0,13597,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,673,(PO) Prize (S),2054,-1262.5,1200.75,-2462.5,0,1.57,0,0,0,13598,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,674,(PO) Prize (S),2054,-1262.5,1200.75,-2437.5,0,1.57,0,0,0,13599,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,675,(PO) Prize (S),2054,-1262.5,1300.75,-2425,0,1.57,0,0,0,13600,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,676,(PO) Prize (S),2054,-1262.5,1325.75,-2425,0,1.57,0,0,0,13601,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,677,(PO) Prize (S),2054,-1262.5,1325.75,-2400,0,1.57,0,0,0,13602,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,678,(PO) Prize (S),2054,-1262.5,1300.75,-2400,0,1.57,0,0,0,13603,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,679,(PO) Prize (S),2054,-1262.5,1200.75,-2412.5,0,1.57,0,0,0,13604,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,680,(PO) Prize (S),2054,-1262.5,1350.75,-2500,0,1.57,0,0,0,13605,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,681,(PO) Prize (S),2054,-1262.5,1350.75,-2400,0,1.57,0,0,0,13606,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,682,(PO) Prize (S),2054,-1262.5,1325.75,-2525,0,1.57,0,0,0,13607,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,683,(PO) Prize (S),2054,-1262.5,1325.75,-2375,0,1.57,0,0,0,13608,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,684,(PO) Prize (S),2054,-1262.5,1300.75,-2525,0,1.57,0,0,0,13609,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,685,(PO) Prize (S),2054,-1262.5,1300.75,-2375,0,1.57,0,0,0,13610,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,686,(PO) Prize (S),2054,-1262.5,1275.75,-2500,0,1.57,0,0,0,13611,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,687,(PO) Prize (S),2054,-1262.5,1275.75,-2400,0,1.57,0,0,0,13612,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,688,(PO) Prize (S),2054,-1262.5,1275.75,-2525,0,1.57,0,0,0,13613,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,689,(PO) Prize (S),2054,-1262.5,1250.75,-2500,0,1.57,0,0,0,13614,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,690,(PO) Prize (S),2054,-1262.5,1250.75,-2475,0,1.57,0,0,0,13615,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,691,(PO) Prize (S),2054,-1262.5,1250.75,-2450,0,1.57,0,0,0,13616,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,692,(PO) Prize (S),2054,-1262.5,1250.75,-2425,0,1.57,0,0,0,13617,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,693,(PO) Prize (S),2054,-1262.5,1250.75,-2400,0,1.57,0,0,0,13618,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,694,(PO) Prize (S),2054,-1262.5,1275.75,-2375,0,1.57,0,0,0,13619,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,695,(PO) Prize (S),2054,-1262.5,1200.75,-2512.5,0,1.57,0,0,0,13620,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,696,(PO) Prize (S),2054,-1262.5,1200.75,-2387.5,0,1.57,0,0,0,13621,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,697,(PO) Prize (S),2054,-1262.5,1225.75,-2487.5,0,1.57,0,0,0,13622,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,698,(PO) Prize (S),2054,-1262.5,1225.75,-2462.5,0,1.57,0,0,0,13623,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,699,(PO) Prize (S),2054,-1262.5,1225.75,-2437.5,0,1.57,0,0,0,13624,43,0,0,0,0,0,0,0
100 Acre Wood,The Honey Hunt,m_43,1113,700,(PO) Prize (S),2054,-1262.5,1225.75,-2412.5,0,1.57,0,0,0,13625,43,0,0,0,0,0,0,0
